instance_id,task,condition,style,gold,model,model_family,is_think,predicted,parsed,exact,primary,absolute_error,non_terminating,non_terminating_source,n_new_tokens,wording,has_marker,shortcut_score,response_len_chars,failure_type,length_outlier
edge_existence/1,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,770,correct,False
edge_existence/2,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1549,correct,False
edge_existence/2,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1851,correct,False
edge_existence/2,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1549,correct,False
edge_existence/2,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1236,correct,False
edge_existence/2,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1028,wrong,False
edge_existence/2,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1023,correct,False
edge_existence/2,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1776,correct,False
edge_existence/3,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,869,correct,False
edge_existence/3,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,879,correct,False
edge_existence/3,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1013,wrong,False
edge_existence/3,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,936,correct,False
edge_existence/3,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1063,correct,False
edge_existence/3,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1309,wrong,False
edge_existence/3,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,733,correct,False
edge_existence/4,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1092,correct,False
edge_existence/4,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,768,correct,False
edge_existence/4,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,938,wrong,False
edge_existence/4,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.794,1342,wrong,False
edge_existence/4,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1499,correct,False
edge_existence/4,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1317,wrong,False
edge_existence/4,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1305,correct,False
edge_existence/5,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,False,0.794,373,correct,False
edge_existence/5,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,304,correct,False
edge_existence/5,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,775,correct,False
edge_existence/5,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,836,correct,False
edge_existence/5,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,846,correct,False
edge_existence/5,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,650,correct,False
edge_existence/5,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,674,correct,False
edge_existence/6,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,397,correct,False
edge_existence/6,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,623,correct,False
edge_existence/6,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,620,correct,False
edge_existence/6,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,532,correct,False
edge_existence/6,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,627,correct,False
edge_existence/6,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,506,correct,False
edge_existence/6,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,612,correct,False
edge_existence/7,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,972,correct,False
edge_existence/7,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,602,correct,False
edge_existence/7,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,282,correct,False
edge_existence/7,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1096,correct,False
edge_existence/7,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1150,correct,False
edge_existence/7,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,489,correct,False
edge_existence/7,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,465,correct,False
edge_existence/8,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,648,correct,False
edge_existence/8,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1184,correct,False
edge_existence/8,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1116,wrong,False
edge_existence/8,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1019,correct,False
edge_existence/8,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1460,wrong,False
edge_existence/8,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,966,wrong,False
edge_existence/8,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,601,correct,False
edge_existence/9,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.794,1335,wrong,False
edge_existence/9,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1266,correct,False
edge_existence/9,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,870,wrong,False
edge_existence/9,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.794,1274,wrong,False
edge_existence/9,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1063,wrong,False
edge_existence/9,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,988,wrong,False
edge_existence/9,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.642,1758,wrong,False
edge_existence/10,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1122,correct,False
edge_existence/10,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,626,correct,False
edge_existence/10,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,411,correct,False
edge_existence/10,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,723,correct,False
edge_existence/10,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,584,correct,False
edge_existence/10,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,411,correct,False
edge_existence/10,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1304,correct,False
edge_existence/11,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,993,correct,False
edge_existence/11,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,640,correct,False
edge_existence/11,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,670,correct,False
edge_existence/11,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,701,correct,False
edge_existence/11,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,774,correct,False
edge_existence/11,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,703,correct,False
edge_existence/11,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,698,correct,False
edge_existence/12,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1007,correct,False
edge_existence/12,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,946,correct,False
edge_existence/12,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1059,correct,False
edge_existence/12,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,835,correct,False
edge_existence/12,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,766,correct,False
edge_existence/12,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,359,correct,False
edge_existence/12,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,611,correct,False
edge_existence/13,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1356,correct,False
edge_existence/13,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1844,correct,False
edge_existence/13,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,2868,correct,True
edge_existence/13,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.794,1328,wrong,False
edge_existence/13,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,,False,0.0,0.0,,False,ground_truth_file,,original,False,0.498,3055,unparsed,True
edge_existence/13,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1284,wrong,False
edge_existence/13,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1284,correct,False
edge_existence/14,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1050,correct,False
edge_existence/14,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1182,correct,False
edge_existence/14,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1561,correct,False
edge_existence/14,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1105,correct,False
edge_existence/14,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1217,wrong,False
edge_existence/14,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,False,0.498,842,correct,False
edge_existence/14,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1484,correct,False
edge_existence/15,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1083,correct,False
edge_existence/15,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1172,correct,False
edge_existence/15,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1360,wrong,False
edge_existence/15,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,999,correct,False
edge_existence/15,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1329,correct,False
edge_existence/15,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,976,wrong,False
edge_existence/15,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1233,correct,False
edge_existence/16,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,583,correct,False
edge_existence/16,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,885,correct,False
edge_existence/16,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1072,wrong,False
edge_existence/16,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1067,correct,False
edge_existence/16,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1415,wrong,False
edge_existence/16,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1242,wrong,False
edge_existence/16,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,614,correct,False
edge_existence/17,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,539,correct,False
edge_existence/17,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,970,correct,False
edge_existence/17,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1282,wrong,False
edge_existence/17,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,795,correct,False
edge_existence/17,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,919,correct,False
edge_existence/17,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1183,wrong,False
edge_existence/17,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1001,correct,False
edge_existence/18,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,683,correct,False
edge_existence/18,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,605,correct,False
edge_existence/18,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1093,correct,False
edge_existence/18,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,693,correct,False
edge_existence/18,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,625,correct,False
edge_existence/18,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,541,correct,False
edge_existence/18,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,598,correct,False
edge_existence/19,edge_existence,all,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,352,correct,False
edge_existence/19,edge_existence,clustering,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,608,correct,False
edge_existence/19,edge_existence,components,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,751,correct,False
edge_existence/19,edge_existence,degree,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,711,correct,False
edge_existence/19,edge_existence,filler,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,358,correct,False
edge_existence/19,edge_existence,none,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,357,correct,False
edge_existence/19,edge_existence,rwse,zero_cot,Yes.,qwen3-8b,qwen3-8b,False,Yes,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,728,correct,False
edge_existence/20,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,535,correct,False
edge_existence/20,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,965,correct,False
edge_existence/20,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1286,wrong,False
edge_existence/20,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,975,correct,False
edge_existence/20,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,976,correct,False
edge_existence/20,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1174,wrong,False
edge_existence/20,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,878,correct,False
edge_existence/21,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,584,correct,False
edge_existence/21,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,458,correct,False
edge_existence/21,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1234,wrong,False
edge_existence/21,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,809,correct,False
edge_existence/21,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1231,correct,False
edge_existence/21,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1371,wrong,False
edge_existence/21,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,798,correct,False
edge_existence/22,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1491,correct,False
edge_existence/22,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,1872,correct,False
edge_existence/22,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1475,correct,False
edge_existence/22,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1491,correct,False
edge_existence/22,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,869,wrong,False
edge_existence/22,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1415,correct,False
edge_existence/22,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1358,correct,False
edge_existence/23,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,598,correct,False
edge_existence/23,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,912,correct,False
edge_existence/23,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1706,wrong,False
edge_existence/23,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,843,correct,False
edge_existence/23,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1226,correct,False
edge_existence/23,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1068,wrong,False
edge_existence/23,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,886,correct,False
edge_existence/24,edge_existence,all,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1482,correct,False
edge_existence/24,edge_existence,clustering,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.72,896,correct,False
edge_existence/24,edge_existence,components,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1340,wrong,False
edge_existence/24,edge_existence,degree,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.794,1057,correct,False
edge_existence/24,edge_existence,filler,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.498,1252,correct,False
edge_existence/24,edge_existence,none,zero_cot,No.,qwen3-8b,qwen3-8b,False,Yes,True,0.0,0.0,,False,ground_truth_file,,original,True,0.498,1345,wrong,False
edge_existence/24,edge_existence,rwse,zero_cot,No.,qwen3-8b,qwen3-8b,False,No,True,1.0,1.0,,False,ground_truth_file,,original,True,0.642,1188,correct,False
